"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pif1",108.80297936174,-0.416437686922986,0.151414187566925,-2.75032144354981,0.00595368291932949,0.0328862971820741
"Prickle1",557.714187034619,-0.243962902750118,0.0887090551877104,-2.75014655757394,0.00595686154626396,0.0328900645475614
"Parm1",41.7312411569114,0.651374300890617,0.236925180367395,2.74928270553828,0.00597258486803027,0.0329630636998034
"Eola1",134.281418099464,0.379698668443722,0.138123531641661,2.74897885921994,0.00597812418213389,0.0329798190851892
"Gcc2",1221.98853977328,0.152854279228426,0.0556309695137202,2.74764722895451,0.00600245529926309,0.0331001867360787
"Dcx",30813.0401321794,0.131922822875296,0.0480176934572834,2.74737942155958,0.00600735935212157,0.033113369081527
"Selenot",2072.24327803592,0.14320837097166,0.0521419503206365,2.74650967390036,0.00602331096272209,0.0331735362135873
"Srsf3",5140.37994827973,0.0951457550247553,0.0346423465062493,2.74651588649145,0.00602319688548297,0.0331735362135873
"Gm57815",46.1080124997466,-0.761236639661884,0.277209780426114,-2.74606703447384,0.00603144383651838,0.0331802842295972
"Kcnc4",177.588336286204,0.399072090029011,0.145317213436804,2.74621347733564,0.00602875206150801,0.0331802842295972
"Snhg11",6026.13557026225,0.613502328693348,0.223414140241195,2.74603177771568,0.00603209205479621,0.0331802842295972
"Bend6",1265.61603651186,0.210338581499236,0.0766362503712709,2.74463560625986,0.00605781207624322,0.0332939575688061
"Psmd5",665.999272252809,0.200074233435291,0.0728960077537567,2.74465282256806,0.0060574943198341,0.0332939575688061
"Arpp19",2280.1054222937,0.173459544715026,0.06321668063363,2.74388884352066,0.00607160931850518,0.0333558720441982
"Fem1c",608.15003148824,0.2089377856345,0.0761810989588735,2.74264599080272,0.00609463512484288,0.0334684131449271
"Mmd2",1008.39015918488,-0.220221611265506,0.0803012595874776,-2.74244280098252,0.00609840700802241,0.033475172468203
"Scamp4",369.382598088209,-0.236951665069752,0.0864070346157494,-2.74227284993024,0.00610156348303177,0.0334785494899877
"Cep41",244.606356482434,-0.352929987950268,0.128721900293357,-2.74180218864033,0.00611031268536734,0.0334986514011774
"Gm46583",51.8176431969606,-0.674633677960778,0.246043598478207,-2.74192737438984,0.00610798448395842,0.0334986514011774
"Rab3gap1",532.939876807014,0.203830843270352,0.0743480110021752,2.74157762289551,0.00611449115643211,0.0335076150144911
"Plekhh3",85.1825925200331,-0.506988406907005,0.184959995325003,-2.74107060835586,0.00612393458816058,0.03353541548303
"Plppr3",7052.3849756876,-0.10561161059988,0.0385298722996482,-2.7410319395438,0.00612465535540992,0.03353541548303
"Uqcrq",515.278780611688,0.243739517710455,0.0889354867816871,2.74063286243399,0.00613209841665069,0.0335622204158522
"1500015A07Rik",78.0369310296781,-0.486153463663935,0.17741880315633,-2.74014622472437,0.00614118556557948,0.033570115618649
"Rtel1",488.272207936584,-0.248374221474091,0.0906403623753632,-2.74021655435924,0.00613987152752088,0.033570115618649
"Sestd1",4526.05255472711,0.146048703560876,0.0532962502768533,2.74031855528691,0.00613796619332868,0.033570115618649
"Gys1",345.423256251055,-0.264121833743159,0.0964094007551341,-2.73958588762511,0.00615166394776301,0.0336134470542638
"Nckap1",4832.80531041692,0.102836973340027,0.0375556649861565,2.73825462491303,0.00617662334067481,0.0337358357753109
"Dstyk",555.901445079441,0.215018149673859,0.0785491447909356,2.73737098279231,0.00619324076036488,0.0338125792693937
"Fgfbp3",367.726030930519,-0.321621090497458,0.117507437729967,-2.73702751681597,0.00619971070058868,0.0338338810147288
"Capn2",1020.68303128988,-0.163152535702957,0.0596393429915526,-2.73565280097176,0.0062256674782122,0.033961467228972
"Nr3c1",252.107420184523,0.271368341223317,0.099212383325727,2.73522651232337,0.00623373632308877,0.0339914082451869
"Unc5a",1002.5429846552,-0.159335215995655,0.0582772000426401,-2.73409182114228,0.00625525980285821,0.0340946597612139
"Rbm12b2",910.141692473669,0.199927126866539,0.0731396104394643,2.733500023657,0.00626651188465183,0.0341418641722097
"Atp5mf",537.036207137858,0.213575156413631,0.0781504122048498,2.73287306346898,0.00627845240222671,0.0341927788122922
"Gpc2",5478.26082452405,-0.121052905107022,0.0442985910272898,-2.73265813426093,0.00628255046127867,0.0342009585854897
"Chp1",947.9812690183,-0.167066047602594,0.0611471030135546,-2.73219890017618,0.00629131475531754,0.0342345231666887
"Kctd8",104.849095136911,0.482667285610806,0.176693411187274,2.73166544449831,0.00630150935376595,0.0342758398953396
"Mcur1",140.817856617669,-0.371531221843785,0.136076642945164,-2.73030855114132,0.00632750729160727,0.0344030462483013
"Cnnm2",130.591917341244,0.374666435872755,0.137247836475276,2.72985312916205,0.00633625474329591,0.0344363943845628
"Dxo",250.229698593494,-0.31847511725107,0.116672051159098,-2.72966073782989,0.00633995334076515,0.0344388033284596
"Pex6",806.802253824977,-0.179721204590511,0.0658425996433862,-2.72955815177269,0.00634192628471557,0.0344388033284596
"Med26",263.80035662263,-0.286463821830413,0.104958059873438,-2.72931704507344,0.00634656544525721,0.0344497952928795
"Satb2",5710.94762932077,-0.211117738738775,0.0773595237980166,-2.72904651391078,0.00635177440083037,0.03446386983383
"Casp9",507.155230200801,-0.199779995961307,0.0732174857410231,-2.72858312381754,0.00636070570815001,0.0344981214488136
"Plcb4",362.115523667835,0.239306237731093,0.0877293023144121,2.7277800166864,0.006376211437623,0.0345679874400187
"Cfap36",763.538443633208,0.205787534767699,0.0754598367467212,2.72711343729008,0.00638910702512915,0.034609414452735
"Gm54104",75.3321054286565,-0.532826243735635,0.19537245126625,-2.72723324236491,0.00638678755797562,0.034609414452735
"Thtpa",804.703006662307,-0.19208076352168,0.0704475618922429,-2.7265778738445,0.00639948498663413,0.034651383154097
"Cdadc1",693.303131259387,0.189516222417581,0.0695148923318031,2.72626794145055,0.00640549767477822,0.0346554523069931
"Parp8",1056.49937991149,0.225671867482577,0.0827759068509362,2.72629894455847,0.0064048959857931,0.0346554523069931
"Adamts16",41.279379420527,0.723502803506394,0.26558574912919,2.72417780652251,0.00644617919181795,0.0348612334454062
"Spry3",113.155265909774,0.409265429752753,0.150244420825786,2.72399752019618,0.00644969907621057,0.0348659563520714
"Slc18a2",163.287268871319,-0.389994899605747,0.143197874508895,-2.72346849381148,0.00646003769501922,0.0349075211625034
"Glis2",416.166308298286,-0.230175992793202,0.0845217859204143,-2.72327412733489,0.00646383988967682,0.0349137460871678
"Smtn",176.695757879484,-0.358779403787931,0.131782711556124,-2.7225073725633,0.00647885878073364,0.0349805268759774
"Gfod1",616.096221843334,0.195844998245255,0.0719510405498704,2.7219203050929,0.0064903792386197,0.0350283720153937
"Becn1",1025.66802725599,-0.158637818388649,0.0582893680503071,-2.72155666967835,0.00649752436317067,0.0350525741033622
"Gm13889",321.795390742138,-0.330746121020032,0.121623961159562,-2.7194157949363,0.00653973435567256,0.0352658454366068
"Niban2",1121.79331264696,-0.164195812638292,0.0604153606434003,-2.71778254552601,0.00657210155184609,0.0353969198054049
"Spryd7",451.704038371233,0.234928744002237,0.0864412005907579,2.71778668501459,0.00657201933505372,0.0353969198054049
"Stt3b",2512.72939938806,0.112909424981859,0.0415440135545259,2.71782659693356,0.00657122666864878,0.0353969198054049
"Gna12",757.034021823644,-0.18916248972089,0.0696272256688542,-2.71678912815719,0.00659185915993841,0.0354743270314659
"Pcdha2",291.460974015406,0.276361983630315,0.10172350981712,2.71679559746968,0.00659173032224818,0.0354743270314659
"E2f3",457.607208794135,-0.244496302322125,0.0900193729179197,-2.71604094093233,0.00660677474619126,0.0355400777894339
"Cdip1",1067.48835652971,-0.176015304909662,0.0648220985907091,-2.7153595569473,0.00662038496442781,0.0355891569424154
"Ppm1b",1525.92113106945,-0.132830573834549,0.0489190521867293,-2.71531372536655,0.00662130132578262,0.0355891569424154
"Braf",1797.05452624612,0.195890755214996,0.0721702478621764,2.71428685667103,0.00664186257023229,0.035685113173018
"U2af2",3745.20112376284,-0.129409115262645,0.0476955952563096,-2.7132299024096,0.00666308616206444,0.0357845483485678
"Fzd2",410.48433683677,-0.330912839131345,0.121975773598155,-2.71293904822055,0.00666893718822374,0.0358013767390626
"Dnajc30",262.174653739597,-0.300423470173642,0.110799060362725,-2.71142615460944,0.00669944617890486,0.0359505107783677
"Pitpnb",1193.7663028101,-0.142905418620433,0.0527155782979002,-2.71087642846034,0.00671056298813615,0.035995503585385
"Lingo2",469.942447183667,0.270054169002572,0.0996606974023499,2.70973589430455,0.00673368028770783,0.0361048042776813
"Ect2",292.17547141033,-0.287442593528896,0.106095256055764,-2.70928790046764,0.00674278016395999,0.0361388876647717
"Pde4d",1513.48455147269,0.145696865018779,0.0537843196921647,2.70890969436216,0.00675047107954087,0.0361653948767269
"Rprd1b",557.474749797256,-0.200127659111124,0.0739111864776578,-2.70767753365209,0.00677558209167416,0.0362851701120794
"Map6",4268.56199891511,0.130092601355389,0.0480643176212419,2.70663577043888,0.00679687832713284,0.0363844270953466
"Arl6ip4",278.311460568521,-0.25278917643696,0.0934566428191797,-2.70488184479361,0.00683286885811544,0.0365622316558947
"AI480526",200.927154837863,-0.360973325129208,0.133473570475188,-2.70445545019949,0.00684164430454854,0.0365916674457999
"Silc1",40.6854725170088,0.701922193806534,0.25955352181775,2.70434471045013,0.00684392504831114,0.0365916674457999
"Fads2",3426.61129753105,-0.122241785045622,0.0452054078491704,-2.70414074027352,0.00684812771012412,0.0365992837538236
"Tmem121b",665.564084080837,-0.226134452283466,0.0836430700611965,-2.70356470796705,0.00686000897411109,0.0366479149330655
"Akirin2",960.98272316326,-0.169229834388798,0.062623553775326,-2.70233521074103,0.00688543060467494,0.0367539152293305
"Kdm2b",2844.03796706942,-0.134283322459356,0.0496915743284053,-2.70233584413917,0.00688541748649301,0.0367539152293305
"Shroom3",192.730545998395,-0.342694984207712,0.126827801475109,-2.70204939470601,0.00689135237483667,0.036770626239813
"Manbal",369.134653035441,-0.234356911862336,0.0867406520114394,-2.70181173910739,0.00689627980126465,0.036782020284154
"Hs3st5",129.34159724442,0.404739970233421,0.149828064483168,2.70136286969716,0.00690559505942548,0.0368167985887783
"Serinc5",851.83059672942,-0.169474529683497,0.0627802567146201,-2.69948768215264,0.00694463265578484,0.0370099476566786
"Cat",909.401517029948,-0.161236036279918,0.0597714545805436,-2.69754245419355,0.0069853377114688,0.0372118232959523
"Angptl2",67.0796125246236,-0.667696332535267,0.247706457526352,-2.69551443754443,0.00702800320445202,0.0374239750264555
"Creg2",101.40024755157,0.4476111191409,0.166082336847103,2.69511573378796,0.00703641862379732,0.0374385213852609
"Traf4",1435.27635139584,-0.172828618827156,0.0641248152676461,-2.69519090395503,0.00703483131916109,0.0374385213852609
"Phf12",1445.38931680594,-0.175160754917688,0.0650041508849942,-2.69460876779368,0.00704713219600136,0.0374803873839814
"Armc9",557.75092828829,0.237093421617292,0.0880022464965032,2.69417464958367,0.0070563179354992,0.0375140970469195
"Zyx",375.506036828606,-0.227306813142243,0.0843915229367635,-2.69347921724993,0.00707105536842988,0.0375772825428379
"Odc1",3027.82225501272,-0.114292657116995,0.0424478832574283,-2.69254078993431,0.00709098610004293,0.0376680043878894
"Rbm12b1",423.053983549193,0.291887532592258,0.108417695867035,2.69224991601218,0.00709717403992256,0.0376856794848609
"Ppdpf",752.448399698699,-0.19588673034427,0.0727642403526117,-2.69207414789206,0.00710091561280317,0.0376903554726305
"Rbm38",154.383998643783,-0.351231060870362,0.130503348602508,-2.69135669415008,0.00711620641221469,0.0377563041782184
"Eif3m",1081.1980542156,0.151858029383386,0.0564321494106424,2.69098432310905,0.0071241542515458,0.0377832560828762
"Epha6",200.329407929043,0.304673592232615,0.113233602815904,2.69066411962495,0.00713099500486777,0.0378043171807356
"B3glct",461.616810033749,-0.212858164644388,0.0791463640512763,-2.68942442518881,0.00715753519409357,0.0378688227497947
"Cdk4",2985.91548403506,-0.137717536949616,0.0512023491083009,-2.68967223863738,0.00715222276180727,0.0378688227497947
"Gm57820",108.802695320877,-0.467535394527814,0.173831693961787,-2.68958659880857,0.00715405824158945,0.0378688227497947
"Nek2",142.511574543116,-0.372934147668703,0.138663284232382,-2.68949455317756,0.0071560314854887,0.0378688227497947
"Trdmt1",185.671350723266,0.415254342163407,0.154394161978307,2.68957282349674,0.0071543535211019,0.0378688227497947
"Cpne1",763.315138231719,-0.223985401650632,0.083302062595383,-2.68883380161401,0.00717021080731711,0.0378827465493866
"Six3",338.438830497954,-0.315863079087743,0.117473826240308,-2.68879536145867,0.00717103648511727,0.0378827465493866
"Slc25a22",1322.58595177872,-0.157812186724311,0.0586931670960143,-2.68876590806815,0.00717166918886976,0.0378827465493866
"Vps26c",640.380411678861,0.190355543047635,0.0707917363295511,2.68895146407327,0.00716768399926659,0.0378827465493866
"Rtkn2",105.701301613951,-0.508379766375769,0.18912517987965,-2.68805965815486,0.00718685552812095,0.0379477493897657
"Rasal1",191.649136746943,0.442022621231594,0.16450629139605,2.68696484177265,0.0072104541862621,0.0380571007411125
"Gm35002",81.6540143940367,0.529051066277138,0.196918308523874,2.68665250195868,0.00721719937853665,0.0380774467812743
"Dclk3",220.706227795205,0.290907844172639,0.108330940736079,2.68536248458659,0.00724511822371747,0.0382094425457382
"Man1a",346.560018328623,0.237453221533878,0.0884360683221387,2.68502689048689,0.00725239709505839,0.0382325247420165
"Actr10",1491.04102591309,0.1431667890533,0.0533306216101384,2.68451378834263,0.00726353871638302,0.038275943619852
"Adcy8",133.913033611216,0.369564546060368,0.137714514004974,2.6835555332027,0.00728438763167908,0.0383704608795442
"Tpcn2",42.9323214965316,-0.631952713521981,0.23554516621417,-2.68293645621824,0.00729788552801494,0.0384261966211306
"Shank2",2491.55587945817,0.192822315058531,0.0718834252648684,2.6824308155606,0.00730892678865199,0.0384689578560533
"Eif5a2",315.78196854007,0.272144773849546,0.101471106351952,2.68199277246089,0.00731850409089803,0.0385039827849404
"Mlf2",3240.95475448436,-0.157343492581964,0.0586817441720578,-2.68130224828738,0.00733362446430015,0.0385681312146468
"Zer1",1266.87376109149,-0.137787228874735,0.0513911187760112,-2.68114865284958,0.00733699154400918,0.0385704415805175
"Ubtd2",1420.24074656462,-0.136140099551171,0.0507812937522299,-2.68091041979789,0.00734221677172054,0.0385825144597712
"Rpl35a",932.706084714953,0.200371104907195,0.074804533175038,2.67859575352657,0.00739315901576747,0.0388347196466191
"Xndc1",390.45969368221,-0.247424051404383,0.0923770639681741,-2.67841432468156,0.0073971653536264,0.0388402775482958
"Tanc2",4575.90235755855,0.167294195761683,0.0624924870774178,2.67702892916445,0.00742782212411749,0.0389857086307266
"9630028B13Rik",35.3701207754876,-0.701991856472842,0.26226567470786,-2.67664404522169,0.00743635924431318,0.0390149727935411
"Specc1",528.736649492589,-0.215472294082772,0.0805528658014704,-2.67491779390969,0.0074747576182068,0.0392008188145925
"Tpmt",140.153165721315,-0.395008890246838,0.147742531568105,-2.6736301730741,0.00750351486747622,0.0393359748762959
"Aph1a",952.532272766259,-0.221290436545952,0.0827917477954183,-2.67285620171674,0.00752084816039297,0.0394111589757426
"Fhip1b",1224.72413234774,0.175147478146392,0.0655337063598085,2.67263196109734,0.00752587679182993,0.0394204011942927
"Gfpt1",2473.96587106511,0.12925905235684,0.0483661488750393,2.6725107407414,0.00752859643273421,0.0394204011942927
"Usp11",1563.41090023968,-0.142297534545677,0.0532886534957423,-2.67031582167949,0.00757799324389106,0.039663282874462
"Gm53853",128.525923045168,0.418853593870007,0.156890370013222,2.66972149938016,0.0075914184054895,0.039670506177675
"Nck2",1077.22547251156,-0.167562023827732,0.0627564809776529,-2.67003536873586,0.0075843257480828,0.039670506177675
"Pdap1",1513.87408784337,-0.151471222470454,0.0567360255312679,-2.6697538477907,0.00759068713809158,0.039670506177675
"Pgghg",117.884140665952,-0.43438431571996,0.162702077515245,-2.66981419262614,0.00758932315296094,0.039670506177675
