"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","minuslog10padj","regulation","inPublication"
"8557","Polb",639.280502210955,0.107952480568896,0.0750787719803861,1.43785623714115,0.150474848964801,0.330613018722863,"p adj. >= 0.05",0.480680048985442,"not significant",FALSE
"8558","Pold1",354.289347396155,-0.388179518151171,0.092406401909087,-4.20078598594367,2.65989939643663e-05,0.000450405072604835,"p adj. < 0.05",3.34639672696692,"not significant",FALSE
"8559","Pold2",269.945468312988,-0.0967435520915148,0.113325217367156,-0.853680710605488,0.393281924813326,0.60484427708274,"p adj. >= 0.05",0.218356424205163,"not significant",FALSE
"8560","Pold3",650.304974418849,-0.0938587513823785,0.070777482222525,-1.32611034519829,0.184803149942535,0.378572025710302,"p adj. >= 0.05",0.421851481044471,"not significant",FALSE
"8561","Pold4",52.386352344031,-0.358972383062257,0.226053767444931,-1.58799557786493,0.112287339085932,0.271975253744818,"p adj. >= 0.05",0.565470609388541,"not significant",FALSE
"8562","Poldip2",1010.85049607684,-0.164688780090017,0.0578124341725553,-2.84867403435155,0.00439018349122,0.0259007063651286,"p adj. < 0.05",1.58668839166028,"not significant",FALSE
"8563","Poldip3",1568.76990854319,-0.0926948552153036,0.0572368527909655,-1.61949601865487,0.105340582427333,0.260807523566565,"p adj. >= 0.05",0.583679884580016,"not significant",FALSE
"8564","Pole",312.000683624272,-0.590276966222372,0.111769406926352,-5.28120334942208,1.2833814994244e-07,4.9873946529254e-06,"p adj. < 0.05",5.30212626466587,"gene downregulated",TRUE
"8565","Pole2",44.8044668011316,0.0715929966506846,0.237475500986353,0.301475294728609,0.763052086152573,0.87404992461299,"p adj. >= 0.05",0.0584637603121677,"not significant",FALSE
"8566","Pole3",563.356498136632,-0.211885243762307,0.069443957049859,-3.0511689247515,0.00227952287187512,0.0156083338430784,"p adj. < 0.05",1.80664345448897,"not significant",FALSE
"8567","Pole4",566.73902058261,-0.0292403192535788,0.0795693003372711,-0.367482422613214,0.713259200811008,0.844593929108121,"p adj. >= 0.05",0.0733520445832859,"not significant",FALSE
"8568","Polg",880.854215218353,-0.0127179433657164,0.0653605063399119,-0.194581469420935,0.845720611027449,0.919717438484868,"p adj. >= 0.05",0.036345578910447,"not significant",FALSE
"8569","Polg2",72.4236074726666,-0.0188514359258759,0.195172097180514,-0.0965887859904495,0.923052962336168,0.961496874680258,"p adj. >= 0.05",0.0170521230857449,"not significant",FALSE
"8570","Polh",206.699454246548,-0.0672040191087346,0.114238514527127,-0.588278124824326,0.55634562608455,0.737572967164287,"p adj. >= 0.05",0.132195009018586,"not significant",FALSE
"8571","Poli",182.906329791795,-0.258309833382048,0.126310254092657,-2.04504246498119,0.040850671741449,0.134777548089619,"p adj. >= 0.05",0.870382448697619,"not significant",FALSE
"8572","Polk",112.403910729673,0.0704163829420257,0.14935050941815,0.471484049276824,0.63729510767133,0.793842179569696,"p adj. >= 0.05",0.100265829253873,"not significant",FALSE
"8573","Poll",113.995838057902,-0.0741384334356642,0.143383463043938,-0.517064045335169,0.605111451434964,0.771963081722319,"p adj. >= 0.05",0.112403468819266,"not significant",FALSE
"8574","Polm",159.975653247261,-0.17227095188571,0.135155034983152,-1.27461734523753,0.202444715112557,0.402828484184263,"p adj. >= 0.05",0.39487982787345,"not significant",FALSE
"8575","Polq",215.134413210085,-0.116875095489709,0.107553813952298,-1.08666621103316,0.277184351933877,0.489166329856248,"p adj. >= 0.05",0.310543443828882,"not significant",FALSE
"8576","Polr1a",614.931454156138,0.0897238316080048,0.0672112993197492,1.33495160064017,0.181892187664759,0.374647854955524,"p adj. >= 0.05",0.426376749609711,"not significant",FALSE
"8577","Polr1b",526.092441960541,-0.232405018885064,0.0883412598436625,-2.63076414459507,0.0085193136674645,0.0431003987155059,"p adj. < 0.05",1.36551871222574,"not significant",FALSE
"8578","Polr1c",467.886025487714,0.0943474176046449,0.0876742270683967,1.07611348008854,0.281876507651157,0.494490220360561,"p adj. >= 0.05",0.305842293117242,"not significant",FALSE
"8579","Polr1d",747.054920901673,-0.08408005724068,0.062625048383203,-1.34259468713212,0.179403251631811,0.371612961792056,"p adj. >= 0.05",0.429909146302209,"not significant",FALSE
"8580","Polr1e",165.006576828876,0.0514630492018756,0.135104048562704,0.380914189836367,0.703266922895974,0.838210098874537,"p adj. >= 0.05",0.0766471110289414,"not significant",FALSE
"8581","Polr1f",361.601174626757,0.151671195751348,0.0906243747811389,1.67362474077906,0.0942043730138616,0.241308265620185,"p adj. >= 0.05",0.617427801788871,"not significant",FALSE
"8582","Polr1g",293.539390498648,-0.233428126683186,0.109242188614458,-2.13679467286225,0.0326146956172226,0.114468954399286,"p adj. >= 0.05",0.941312284165084,"not significant",FALSE
"8583","Polr1h",120.210406317826,0.104288669104378,0.151631727572302,0.687776039843971,0.491593826770781,0.687096028751924,"p adj. >= 0.05",0.162982561568406,"not significant",FALSE
"8584","Polr2a",2339.08671307667,-0.355199168341563,0.0577737482629893,-6.14810669241464,7.8413284026222e-10,5.67591540528269e-08,"p adj. < 0.05",7.24596408595817,"not significant",FALSE
"8585","Polr2b",1567.81902269079,0.294574662426344,0.055184131477014,5.33803204910534,9.39608528183798e-08,3.75103113645253e-06,"p adj. < 0.05",5.42584933085504,"not significant",FALSE
"8586","Polr2c",470.663181423056,-0.111029682351494,0.0762957231443938,-1.45525434160135,0.145598861773193,0.324061396350742,"p adj. >= 0.05",0.489372700996166,"not significant",FALSE
"8587","Polr2d",426.616746966167,0.0148310448181828,0.0780463172084383,0.190028759186337,0.849286594550117,0.921546956313586,"p adj. >= 0.05",0.0354825309296334,"not significant",FALSE
"8588","Polr2e",486.442813478397,0.000159163891283224,0.0840265671851363,0.00189420913664767,0.998488640678737,0.999228683419239,"p adj. >= 0.05",0.000335107788541819,"not significant",FALSE
"8589","Polr2f",276.824421253633,-0.00648360494980895,0.115380787224075,-0.0561931072390541,0.955187972114797,0.977370589874978,"p adj. >= 0.05",0.0099407334960797,"not significant",FALSE
"8590","Polr2g",341.990985631497,0.104493595090284,0.0903260227521074,1.1568492877967,0.247333940734329,0.457187783812832,"p adj. >= 0.05",0.339905382593373,"not significant",FALSE
"8591","Polr2h",187.609025741662,0.153236469525937,0.130319226679473,1.17585465652608,0.2396529609637,0.44827319433988,"p adj. >= 0.05",0.348457230124472,"not significant",FALSE
"8592","Polr2i",112.162878017227,-0.166796907009224,0.184257466522575,-0.905238252523072,0.365339180690762,0.578602761867673,"p adj. >= 0.05",0.237619497647891,"not significant",FALSE
"8593","Polr2j",212.842991684131,-0.107398322585851,0.13547382035761,-0.792760714227678,0.42791724927741,0.63391227279665,"p adj. >= 0.05",0.197970840030727,"not significant",FALSE
"8594","Polr2k",105.181589739967,-0.143024248793731,0.153073673211725,-0.934349099965124,0.350123844556134,0.564297614064185,"p adj. >= 0.05",0.248491785988951,"not significant",FALSE
"8595","Polr2l",175.07140552989,0.114791627055552,0.128465021532183,0.893563288173303,0.371555596096426,0.585161198203743,"p adj. >= 0.05",0.232724479478878,"not significant",FALSE
"8596","Polr2m",2176.92068396263,-0.146923827684416,0.0559973964401358,-2.62376176437927,0.00869645905457362,0.0437947827159606,"p adj. < 0.05",1.3585776240308,"not significant",FALSE
"8597","Polr3a",473.220085274572,0.0734804813281995,0.0967331724274396,0.759620298644892,0.447481582135768,0.651178875848515,"p adj. >= 0.05",0.186299696342483,"not significant",FALSE
"8598","Polr3b",511.590765840937,-0.136006273906522,0.0758671927605428,-1.79268889433927,0.073022683286257,0.202718934670358,"p adj. >= 0.05",0.693105684761347,"not significant",FALSE
"8599","Polr3c",320.808513714187,-0.114024954583176,0.0939352347342635,-1.21386777715247,0.224798219424376,0.430729874756459,"p adj. >= 0.05",0.365795005200659,"not significant",FALSE
"8600","Polr3d",370.941185927184,-0.296147642376989,0.0946680206524958,-3.12827542327179,0.00175835326487137,0.0127363359449419,"p adj. < 0.05",1.89495549411722,"not significant",FALSE
"8601","Polr3e",588.856963093856,-0.0432360812335645,0.07725658783759,-0.559642645937924,0.575723210279569,0.752139783044728,"p adj. >= 0.05",0.12370143951005,"not significant",FALSE
"8602","Polr3f",563.911181043802,0.0935664200832748,0.0791532760980001,1.1820915658302,0.237169370609172,0.445345406500247,"p adj. >= 0.05",0.351303022840547,"not significant",FALSE
"8603","Polr3g",43.8504325093918,-0.125501967730129,0.237830419168279,-0.527695187894904,0.597710913715969,0.766865209132235,"p adj. >= 0.05",0.115280964700868,"not significant",FALSE
"8604","Polr3gl",575.59045127969,-0.278284953999375,0.0718564373561516,-3.8727908624258,0.000107596151006352,0.00139377747626124,"p adj. < 0.05",2.85580655805008,"not significant",FALSE
"8605","Polr3h",355.357610626744,-0.214177401113411,0.0846530310102425,-2.53006181299636,0.0114042433504476,0.0535231570711782,"p adj. >= 0.05",1.27145827756173,"not significant",FALSE
"8606","Polr3k",1371.77621187762,0.107081357097839,0.0535365394582672,2.00015462675378,0.0454835695821752,0.145084877887549,"p adj. >= 0.05",0.838377851464684,"not significant",FALSE
"8607","Polrmt",520.876630244222,-0.0555104599472907,0.076406205543852,-0.726517689920245,0.467521466922359,0.666788763152014,"p adj. >= 0.05",0.176011727593574,"not significant",FALSE
"8608","Pom121",1481.22684602035,-0.21107479644412,0.061388105684999,-3.4383663429396,0.000585235365255103,0.00537649281859884,"p adj. < 0.05",2.2695009299489,"not significant",FALSE
"8609","Pomgnt1",820.751768212092,-0.230744869003346,0.0642143856739627,-3.59335165448615,0.000326451538592696,0.00338103189419826,"p adj. < 0.05",2.47095073239632,"not significant",FALSE
"8610","Pomgnt2",324.581898841739,-0.0311267505588635,0.111803103696752,-0.278406855710284,0.780700057377068,0.884269844027641,"p adj. >= 0.05",0.0534151853384842,"not significant",FALSE
"8611","Pomk",399.655431601027,-0.0681642293753859,0.0839700353067028,-0.811768497255172,0.416924481717509,0.624979612768955,"p adj. >= 0.05",0.204134149386093,"not significant",FALSE
"8612","Pomp",861.271852336864,0.00800157956920962,0.0663938078978869,0.120516955158167,0.904073649261681,0.952364165630369,"p adj. >= 0.05",0.0211969540502069,"not significant",FALSE
"8613","Pomt1",354.525778170767,-0.0755394830222519,0.0974596109026183,-0.775085005189801,0.438289431442208,0.642844018015994,"p adj. >= 0.05",0.191894393067785,"not significant",FALSE
"8614","Pomt2",409.73868495533,-0.0626774860342749,0.083172003625992,-0.753588747436254,0.451096203186872,0.654103266447019,"p adj. >= 0.05",0.184353682092047,"not significant",FALSE
"8615","Pon2",115.876746785113,-0.347326468997698,0.157345356981705,-2.20741479545585,0.0272850936545117,0.100715557244196,"p adj. >= 0.05",0.996903440037659,"not significant",FALSE
"8616","Pop1",266.573687002479,0.101456001874519,0.102408036400592,0.99070351742368,0.321830373030324,0.537771858739407,"p adj. >= 0.05",0.269401927873144,"not significant",FALSE
"8617","Pop4",594.635143679016,-0.013660186861383,0.0704131850313265,-0.194000411361958,0.846175559802502,0.919913915236686,"p adj. >= 0.05",0.0362528116619558,"not significant",FALSE
"8618","Pop5",133.368764871517,0.290467720628186,0.140502944902967,2.06734258010596,0.0387018846802652,0.130065976729034,"p adj. >= 0.05",0.885836293379011,"not significant",FALSE
"8619","Pop7",143.077595387077,0.121604817112787,0.149022603099629,0.81601592364809,0.414491028384055,0.623148714737331,"p adj. >= 0.05",0.205408296386659,"not significant",FALSE
"8620","Por",1008.00174402098,-0.182169761749362,0.0713253646502123,-2.55406702289913,0.0106472759416046,0.050729552714177,"p adj. >= 0.05",1.2947389668689,"not significant",FALSE
"8621","Porcn",584.053546567594,-0.132604401072207,0.0884869944800044,-1.49857503751212,0.133983912606231,0.306577003586766,"p adj. >= 0.05",0.513460424791277,"not significant",FALSE
"8622","Postn",54.9296657696408,0.309989004589424,0.314742358907243,0.98489763394313,0.324674355708411,0.540324190381813,"p adj. >= 0.05",0.267345588607091,"not significant",FALSE
"8623","Pot1a",317.840994519486,0.0823892096154467,0.0910808865966882,0.904571888724263,0.365692233559828,0.578880544063249,"p adj. >= 0.05",0.237411046646642,"not significant",FALSE
"8624","Pot1b",474.191788538005,-0.121045006796545,0.0869885380575307,-1.3915052430987,0.164072270841529,0.350777036038024,"p adj. >= 0.05",0.454968845888699,"not significant",FALSE
"8625","Potefam3e",110.316672547675,0.191172173113429,0.183334288051145,1.04275187770711,0.297063224142286,0.51070219429081,"p adj. >= 0.05",0.291832276144179,"not significant",FALSE
"8626","Pou2f1",1303.17568390949,0.0964016672868273,0.0614162634799128,1.56964396439319,0.116497964353242,0.279298304347519,"p adj. >= 0.05",0.553931700943289,"not significant",FALSE
"8627","Pou2f2",356.493636408377,-0.037446938613497,0.115728876045545,-0.323574719577851,0.746260029959934,0.864435912660879,"p adj. >= 0.05",0.0632671988150958,"not significant",FALSE
"8628","Pou3f1",1072.26816889339,-0.376830732738329,0.0781054007899077,-4.82464373689023,1.40253740431735e-06,3.83340824989145e-05,"p adj. < 0.05",4.41641492683652,"not significant",FALSE
"8629","Pou3f2",3386.41064352964,-0.217947241243981,0.0751124996052789,-2.90161081563399,0.00371249446587147,0.0227586794292186,"p adj. < 0.05",1.64285294145281,"not significant",FALSE
"8630","Pou3f3",5707.0047309024,-0.074678490107541,0.0604666216412493,-1.23503658846051,0.216816887310558,0.42133594491568,"p adj. >= 0.05",0.375371488861222,"not significant",FALSE
"8631","Pou3f4",433.00413099464,-0.104106866506973,0.101957338511362,-1.0210826216827,0.30721529584941,0.521956965117374,"p adj. >= 0.05",0.282365302711362,"not significant",FALSE
"8632","Pou6f1",2695.3816597058,-0.210327704363438,0.0430220601484652,-4.88883385959707,1.01435055324472e-06,2.89488503997038e-05,"p adj. < 0.05",4.53836867804978,"not significant",FALSE
"8633","Pou6f2",120.583735305699,0.190508161254698,0.180224971396935,1.05705751971027,0.290485337027663,0.504396181626786,"p adj. >= 0.05",0.297228209776778,"not significant",FALSE
"8634","Ppa1",929.872814001639,0.0804227575192863,0.0599957481347395,1.34047428392211,0.180091199424423,0.37227702200178,"p adj. >= 0.05",0.429133768846874,"not significant",FALSE
"8635","Ppa2",221.045970953939,-0.148876876877734,0.10863858686358,-1.37038672147569,0.170566214879811,0.360449039914443,"p adj. >= 0.05",0.443156126917822,"not significant",FALSE
"8636","Ppan",293.568017396938,-0.13445304597828,0.0986700086502794,-1.36265363525839,0.172991696581355,0.363504509410121,"p adj. >= 0.05",0.439490197185177,"not significant",FALSE
"8637","Ppard",180.346321366259,-0.236894765142619,0.122628264720979,-1.93181209635181,0.0533827025192606,0.162379063262235,"p adj. >= 0.05",0.789469968295894,"not significant",FALSE
"8638","Ppargc1a",288.770248855679,0.337499304886547,0.095753566859889,3.52466561773507,0.000424017662480162,0.00417177646416255,"p adj. < 0.05",2.37967897037532,"not significant",FALSE
"8639","Ppargc1b",91.7187149917245,0.394143002229925,0.166248033797717,2.37081301490458,0.0177490078443896,0.0732535806209239,"p adj. >= 0.05",1.13517114222432,"not significant",FALSE
"8640","Ppat",310.005967049996,0.0554385661263695,0.0962748465094842,0.575836452991988,0.564725731625956,0.744118502544544,"p adj. >= 0.05",0.12835789657373,"not significant",FALSE
"8641","Ppcdc",174.173737476571,-0.12749284394965,0.123220490622285,-1.03467242587486,0.300821917638332,0.515252032560246,"p adj. >= 0.05",0.287980286345532,"not significant",FALSE
"8642","Ppcs",68.8603410749296,-0.351223317847808,0.199595406870228,-1.75967635405641,0.0784626972567519,0.2120778772385,"p adj. >= 0.05",0.67350463225827,"not significant",FALSE
"8643","Ppdpf",752.448399698699,-0.19588673034427,0.0727642403526117,-2.69207414789206,0.00710091561280317,0.0376903554726305,"p adj. < 0.05",1.42376976652827,"not significant",FALSE
"8644","Ppfia1",966.504627643338,-0.191634298306609,0.0604324407233985,-3.17105011832513,0.00151888935125758,0.0113692319962883,"p adj. < 0.05",1.94426887137553,"not significant",FALSE
"8645","Ppfia2",2554.84011699215,0.315156660420565,0.0450211000879472,7.00019901346073,2.55599175452846e-12,3.3672635374158e-10,"p adj. < 0.05",9.47272289241306,"not significant",FALSE
"8646","Ppfia3",1627.5936167786,-0.0280615783160657,0.0501695351367319,-0.559335027513945,0.575933094258586,0.752145466938826,"p adj. >= 0.05",0.123698157574204,"not significant",FALSE
"8647","Ppfia4",925.820126226786,0.301965768526268,0.0919768689493526,3.28306205653235,0.00102686058256848,0.0083660243133934,"p adj. < 0.05",2.07748087760415,"not significant",FALSE
