"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Hdgfl2",1127.30777718803,-0.209863496474387,0.0594647942783743,8.17104672858686e-05,0.00112482099898018
"Hdgfl3",4881.8853942363,0.126386563127465,0.0361449601540999,0.000225315079200601,0.00252406535152102
"Hdlbp",2594.29243171862,0.133208882220568,0.0433053042872089,0.000872257611385438,0.00731918584228775
"Heatr1",723.442710377941,0.186570979700545,0.0656927591062142,0.000993400089661102,0.00814377895531759
"Heatr3",610.113000574904,0.166723983782131,0.0819762391744992,0.0102703889401605,0.0494225665234838
"Heatr5b",1138.58828964846,0.244719684467679,0.0594685905727249,6.0499744513583e-06,0.000131305376313335
"Hectd1",3505.98311516826,0.348585616876763,0.0450335450783716,1.01813385909385e-15,3.2714379170006e-13
"Hectd4",7277.66839888842,0.188120905237048,0.0546406643809728,0.000137859202901139,0.00171174094158304
"Hecw1",4630.96330132501,0.249946358215317,0.04042849846406,1.03079199573535e-10,8.99314818001155e-09
"Hecw2",451.613793986925,0.319788339078419,0.0830276018291355,1.17575324347965e-05,0.00022711690952494
"Heg1",1015.91449225497,-0.399822651677884,0.065183352706656,7.24339204100439e-11,6.4475977532562e-09
"Herc1",5536.10480099681,0.180309882477581,0.0401572281533749,1.94334613628805e-06,5.01992980381545e-05
"Herc2",5203.93035545707,0.262507525259032,0.0485032429731396,9.28063898134698e-09,5.18064143814683e-07
"Herpud2",717.264122175543,-0.179956823688672,0.0795327666563718,0.00523893139278324,0.0298372930766346
"Hgs",1441.9583054504,-0.180265775359536,0.0559641635489429,0.000321224125856035,0.00334218153082857
"Hif1a",2224.06530685214,0.148199965264853,0.0517027676843694,0.00145817168792524,0.0110212012717884
"Hipk2",2961.74359659159,0.197923734638123,0.066187985566068,0.000579428536195757,0.00533846822361165
"Hipk3",939.227144927027,0.250012112535593,0.0686062083108693,3.91384699955413e-05,0.000616873710508754
"Hira",1833.09757153116,-0.1259660365305,0.0541521631676439,0.00851727842799088,0.0431003987155059
"Hirip3",420.283011358357,-0.278611638187077,0.09108254831876,0.000250183411731702,0.00273520022087423
"Hjurp",2502.19935176274,-0.217277485228258,0.0578239148333271,3.223760734539e-05,0.000522372360740973
"Hltf",632.139413097588,0.165113417175136,0.0713159445534666,0.00543819968746137,0.0307744169598866
"Hmgb2",1230.42360842915,-0.227777824955938,0.0843114190529115,0.00103899848724152,0.00844402595368281
"Hmgb3",3176.2739727568,-0.109708501779472,0.043092964599771,0.00570355087611626,0.0318114222023521
"Hmgcr",5429.15220186729,0.24030027638787,0.0371003232502642,1.65884895490298e-11,1.83644337242789e-09
"Hmgcs1",10381.4171604771,0.133483895777107,0.040554803448798,0.00042865437020006,0.00420483445496321
"Hmgn1",2654.2658649699,-0.174559740582523,0.050653867763346,0.000148651463010611,0.00181663671029851
"Hmgn2",4015.95441858871,-0.25349201715772,0.0486696744930542,2.9984748633787e-08,1.38603185439126e-06
"Hnrnpa0",7744.90882705827,-0.225811613029675,0.0756366952871723,0.000448287805901195,0.00435205862560232
"Hnrnpab",7851.28373576742,-0.246317055247004,0.0714140561865528,8.1553171912131e-05,0.00112482099898018
"Hnrnpc",3980.35425912181,0.0975936350568891,0.0396201246174898,0.0082103961746395,0.042087065838405
"Hnrnpd",4631.78931036738,-0.249949783108248,0.0497069285851367,7.68886034930741e-08,3.1457467776949e-06
"Hnrnpdl",6444.62039075478,-0.165387758000313,0.0390418316741044,7.07748830862644e-06,0.000149901657520651
"Hnrnpl",4612.31326980453,-0.187518944750994,0.0441152318176721,5.28801800213968e-06,0.000117875379289658
"Hnrnpul1",3267.27136276604,-0.12805788510006,0.0550376535285772,0.00818847778614523,0.0419910495736385
"Homer2",869.219292237147,0.285593591603459,0.0610928543653456,3.69603624058528e-07,1.23269826413849e-05
"Hook1",1468.94806437456,0.249277191449703,0.0749431147816987,0.000124929937029904,0.00157948847450284
"Hook3",2562.11437317709,0.190312539529755,0.0576593539902344,0.000222924341927341,0.00250573017654385
"Hpcal4",727.862873606975,0.315057207242634,0.106119355814027,0.000274901635751872,0.00294674869763642
"Hs3st5",129.34159724442,0.283790817970985,0.170338667939568,0.00690559505942548,0.0368167985887783
"Hs6st3",135.25102524716,0.829790651154051,0.1662994073018,3.09878141078929e-08,1.42241624758669e-06
"Hsp90aa1",13277.9718061596,0.148453753118083,0.0311680298231707,6.8968050796518e-07,2.12286238596572e-05
"Hsp90ab1",22017.8402596976,-0.159350738796028,0.0462857034511286,0.000183865139080249,0.00216533469705358
"Hsp90b1",3851.71066395666,0.26789074452808,0.0512246755899672,2.56482876843547e-08,1.20245744467505e-06
"Hspa13",1055.10649387856,0.207528710979904,0.055080573984443,3.39730721687797e-05,0.000545806405794517
"Hspa5",3292.37163999262,0.536217242334589,0.0560012782557261,7.50936764089952e-23,8.99349175465548e-20
"Hspa8",26955.44333019,0.185709267497157,0.0410523708808033,8.76140973994371e-07,2.58795542408113e-05
"Htr1b",94.2334209712932,0.587857456645456,0.171442170401955,3.14759172602905e-05,0.000513197690578054
"Htr2a",60.7861820990755,0.45701747455662,0.26332307623209,0.00317338323165296,0.0200701635591916
"Htr4",55.0115339754546,0.526201255757904,0.286541607294491,0.00232183220787052,0.0158322036783055
"Htr5a",85.0449449431682,0.284731374516276,0.203322807262405,0.00975820686562591,0.0477365827136115
"Htr7",83.5410377733882,0.724847351258653,0.198452205880442,1.2347155188869e-05,0.000235741191968348
"Htra1",134.310237848888,-0.55022170683461,0.178767437257684,0.000105042906476825,0.00137421573974746
"Hunk",1089.66855790352,-0.253486921063148,0.0625224640027089,7.3350631462017e-06,0.000154364411961759
"Huwe1",9955.2370227169,0.168567984755371,0.0514854974820939,0.000338695313656482,0.00347776466259586
"Hycc2",784.67778046202,0.229881410977909,0.0706848010123626,0.000186138301558149,0.00218583363944676
"Ica1",423.81552358926,0.199686757564559,0.0829377725366955,0.00299234828918044,0.0191747115137473
"Idh1",4796.5071409909,0.108196858896539,0.0414615904402228,0.00485035071262519,0.0280379641457324
"Idh2",852.434083338224,-0.140613525026738,0.0644289661627696,0.0100739614538586,0.048786253180152
"Ier2",123.509459139002,-0.495360754951751,0.197962666489861,0.000590151215169526,0.00541410313972377
"Ier5",1250.71822995382,-0.314992396332269,0.10594367682177,0.000265443498401173,0.00286870602784008
"Ift27",272.704889864638,-0.288250855032571,0.118246321737693,0.00141042901688997,0.0107466696752507
"Ift70a1",152.580998787895,0.316305607424291,0.148163337077797,0.00243592292751763,0.0164498441012271
"Ift81",620.572396602307,0.174274799813815,0.0752309011442522,0.00490644472031492,0.028300132550538
"Igdcc3",257.272762979336,-0.451420792526187,0.106218498114095,1.48023365957726e-06,3.98276931364878e-05
"Igf2bp1",619.243957944311,-0.248480026162752,0.0883893188916755,0.000651815420066845,0.00585744634649428
"Igf2bp3",560.084408836208,-0.179364449149498,0.0861349944205737,0.0077659844259708,0.0404383710781578
"Igfbp4",862.584110375051,-0.16747646317872,0.0781924583038503,0.00795353512993429,0.0411062659088876
"Ighmbp2",315.428923654126,-0.223943207682003,0.100915610862047,0.00375584181491383,0.0229283874280235
"Igsf8",1231.30551756397,-0.352912111285416,0.0859977190210997,3.61567692084569e-06,8.56707333727e-05
"Igsf9b",1447.23829144903,0.449431445629862,0.0850106319476484,9.15454810385106e-09,5.13200071149506e-07
"Ik",1544.95893308159,0.112678809090719,0.048196796608851,0.00967549657444701,0.0474671907172642
"Il13ra1",58.3816340853941,0.574811784805193,0.242641592522355,0.000743503477572417,0.00645676652177918
"Il1rapl1",135.003187006961,0.568338114351042,0.178367870655942,7.33071261004995e-05,0.00104292449162849
"Ildr2",448.073293802212,0.205995968085712,0.105830684983146,0.00797195426588311,0.0411543056399155
"Ilrun",1396.16968570081,-0.153227470348855,0.0489855639132172,0.000589791421095605,0.00541410313972377
"Inava",124.59003505178,-0.416958938707622,0.154174638537465,0.000411983016948804,0.00407467287183449
"Incenp",409.753022454496,-0.486559271132785,0.0939763366725575,1.52689801094429e-08,7.82698614637356e-07
"Inf2",427.851383785251,-0.437824590947991,0.0862133095787787,2.83509616184871e-08,1.32445237007783e-06
"Inhbb",352.052884113446,-0.266499661828933,0.100149360532072,0.000883882135239495,0.00740729214354014
"Inpp1",408.012132213964,0.21544079459805,0.10347238147165,0.00548394690051665,0.0309402640117372
"Inpp4a",2190.77316633097,0.166288800545034,0.0506683816406509,0.000306920761985069,0.00321924690954721
"Inpp4b",87.1030967715105,0.478868255616336,0.184373638706074,0.000480451908168167,0.00460660366681764
"Inpp5f",5095.61192800307,0.144547883376166,0.04380660230037,0.000361663371447695,0.00365660265192014
"Inpp5j",90.5057089726129,0.336582277704403,0.201287538035402,0.00517110061259371,0.0295781962448788
"Inppl1",414.330608830339,-0.181297406646397,0.0890503578762377,0.00851146549569758,0.0431003987155059
"Insig1",1074.46549798264,-0.161279822272848,0.0553787028160614,0.00107536944425033,0.00869136015862196
"Insm1",1149.37936951904,-0.494599617050938,0.170915747656796,0.000167240980919569,0.00201024879802408
"Ints1",2306.75159115642,-0.107896919460247,0.0461200776647565,0.010124507907296,0.0489773127366396
"Ints10",1330.81619896712,0.163844675698036,0.0618532142131475,0.00229212770039584,0.0156783438863005
"Ints12",257.538425662114,0.248349130056288,0.10880313994685,0.00265668488757324,0.0176214204271046
"Ints7",1066.27092955389,-0.139572259034947,0.0573228133547485,0.00539366327310823,0.0305617720257754
"Ints9",297.496724148101,-0.252120397402221,0.106157726431558,0.00207744173800116,0.0145420921660081
"Ipcef1",150.676008721731,0.558373507853696,0.154268604134449,1.60319844322593e-05,0.000292123600152951
"Ipo11",821.207989175718,0.367906539427988,0.0721307741758753,3.06642861001974e-08,1.41248708071329e-06
"Ipo7",3331.98224943028,0.303222919612279,0.0527089708813217,1.02448115500121e-09,7.14101308782326e-08
"Ippk",178.296820957935,0.287816966424013,0.127424273269988,0.00214974802119259,0.0149607926208089
"Iqgap3",161.81831333073,-0.337055606381045,0.145476658326905,0.00145509080423529,0.0110157248409355
"Iqsec3",1050.83055661149,0.385872711190595,0.0914236318837685,1.97337351482706e-06,5.07758255553353e-05
"Irak1",557.34696947259,-0.335278775079966,0.100522091085082,7.47759899627841e-05,0.00105638209991115
"Isg20l2",534.052530239824,-0.192703931246401,0.0812757749417923,0.00351463344338397,0.0217793418729198
"Itfg1",2765.77477170836,0.197737058535176,0.0527331000961477,3.9145773643944e-05,0.000616873710508754
"Itga1",120.182571123816,0.566010365818676,0.176732056399072,6.90592941088694e-05,0.000988899065858962
"Itga4",213.163424028188,0.302862923367443,0.134057200827434,0.0019761346673727,0.0139965581225634
"Itgb1",1749.67332816781,0.14160968777943,0.0482907610046612,0.00126266670940734,0.00983917592860654
"Itgb5",247.215922191649,-0.227006961799631,0.134445213883167,0.0102431418800405,0.0493485828924949
"Itm2a",359.21451464813,0.33380029445051,0.0966878253061953,5.04788018786805e-05,0.000767021610091968
"Itpk1",1014.17406209468,-0.13179172063521,0.0594804880997224,0.0103747539395386,0.0497550085181948
"Itsn2",782.196398675593,0.217791176470595,0.0890651469338473,0.00229652692731984,0.0157002832073231
"Ivd",620.698683062107,-0.324428805939473,0.0731694873837076,9.57766095921936e-07,2.76096510890057e-05
"Jag1",283.24344793282,-0.262654647474937,0.107537341891878,0.00163110352668478,0.0120652205842477
"Jak1",1441.40326130484,0.123383028310703,0.0497598478411211,0.00587242182858197,0.0325055820040919
"Jakmip2",2498.72939374994,0.234063276906959,0.0518294103581067,1.09127639308946e-06,3.09837827641392e-05
"Jmjd4",794.923978117353,0.348517680541583,0.0687874281123303,3.89621504760158e-08,1.74587540942528e-06
"Jun",750.291468831296,-0.25570065000562,0.0988824893396106,0.00117938321938226,0.00932604713814037
"Kank2",105.525683911027,-0.273433871336801,0.176879447839331,0.00873729737553506,0.0439389210953853
"Kat2a",942.102348781671,-0.168050837709748,0.0588859158516393,0.00118293142778342,0.0093408218329257
"Kbtbd8",159.925534406901,0.37847134387689,0.159261735964285,0.00108721376221122,0.00876496011865608
"Kcna3",357.0754173649,0.524214621840254,0.096657972574019,3.83370504504859e-09,2.40501096492715e-07
"Kcna4",203.048426884022,0.383054481606537,0.130351990681399,0.000230516408049063,0.002567052544073
"Kcna6",833.706270677338,0.155337461874964,0.0661525642025255,0.00565053372499081,0.0315557996155273
"Kcnab1",171.173066898992,0.299725014607815,0.144104915239139,0.00300010751238172,0.01921410615854
"Kcnb1",941.083880174878,0.220098852297924,0.0645975408224594,0.000117285686667509,0.00149866308065738
"Kcnb2",505.493997073471,0.332466998201477,0.094676097338473,4.06326755742016e-05,0.000635742123532699
"Kcnc1",1320.98599780861,0.185282171860517,0.0640599105438248,0.000890206086758855,0.00745554671771212
"Kcnc4",177.588336286204,0.28576050767565,0.163763026624343,0.00602875206150801,0.0331802842295972
"Kcnd2",1132.40483177858,0.170430733882311,0.0690420280453654,0.0034826834793387,0.0216828318321399
"Kcnh1",155.102018169097,0.426816044572553,0.149565088630688,0.000261855369633908,0.00284392633104461
"Kcnh4",353.784319752769,0.244942371688887,0.12502842652292,0.00546785951616119,0.0308628960596721
"Kcnh5",66.0663780073886,0.568960252627425,0.221196266979578,0.000447038278052025,0.00434312852142875
"Kcnj10",249.953885955938,-0.239307920173606,0.121081055606966,0.00551881700768939,0.0310970467319504
"Kcnj2",284.975822415823,0.349055504526545,0.113626516743408,0.000171848516491571,0.00204880756222621
"Kcnj6",318.974944808815,0.513233940016627,0.142103060569871,1.72251743200276e-05,0.000309583146646718
"Kcnk9",547.047085565287,0.630786859727336,0.0941331063077868,1.26811402459555e-12,1.81588414782845e-10
"Kcnma1",1596.3260109691,0.297919110306796,0.0683676062876715,1.52013873780935e-06,4.06171616424709e-05
"Kcnq2",5755.68025725702,0.147654413716606,0.0681792981961329,0.00965477269484962,0.0473889625491613
"Kcnv1",414.057166186065,0.276212349633508,0.105066356797008,0.000913110033602276,0.00761831005869309
"Kctd16",264.40429481566,0.513016349838384,0.153739928049957,4.73085950187373e-05,0.000727787599040942
"Kctd8",104.849095136911,0.328265052022256,0.21039826205412,0.00630150935376595,0.0342758398953396
"Kdelr1",765.577414624519,-0.346037841297623,0.0684644251889852,4.16235580858686e-08,1.84629210176173e-06
"Kdm1a",2701.98809838151,-0.144096860325155,0.057072798705421,0.00404938988790226,0.0243592065676823
"Kdm2b",2844.03796706942,-0.119174746925914,0.0488679387813328,0.00688541748649301,0.0367539152293305
"Kdm3b",1821.58931423666,-0.113734997600399,0.0471282594892412,0.00780147914790927,0.0405750834167219
"Kdm5a",1438.26213219669,0.315373143951583,0.0574413701171218,4.49808912695784e-09,2.70583681089235e-07
"Kdm6b",3396.51723700109,-0.152449414241319,0.0440019608266443,0.000182302943920474,0.00215202417850209
"Khdrbs1",6106.9234091245,-0.164726992163478,0.0478417601187066,0.000173130773382652,0.00206222857915286
"Khsrp",2747.67902953404,-0.176478021671773,0.0525605395626274,0.000208556426738781,0.00237469521681651
"Kidins220",14062.5582068844,0.200550691534023,0.0402717328330632,1.47951391145927e-07,5.60089547975987e-06
"Kif14",114.864042383459,-0.366786684744544,0.177448564596775,0.00223043353944676,0.0153279767598704
"Kif18b",130.577200095655,-0.455492662011902,0.158589745706757,0.000231492980645881,0.00257575044512571
"Kif1a",13780.8916447382,0.208734045500491,0.0339769471443153,1.93215338439186e-10,1.61102460037837e-08
"Kif1b",12927.5089728558,0.200544277777368,0.0398342817922818,1.11715055691005e-07,4.39323624977105e-06
"Kif22",195.305321646149,-0.321326188615949,0.134476294625111,0.00131656919531082,0.0101786869595216
"Kif23",198.243979851879,-0.27590097074654,0.128712777897223,0.00298356911648509,0.0191547463648024
"Kif26b",2082.3675190131,0.310347078827295,0.0586186444075177,1.35997327537115e-08,7.05365666525177e-07
"Kif2c",175.779371089919,-0.250202447608735,0.157523593983085,0.00976235169326257,0.0477391318511659
"Kif3a",4442.93427015264,0.124759543936372,0.0437727927348632,0.00195228723315922,0.0138873822946218
"Kif3b",1776.40172561633,0.244513727817558,0.0516409179588755,3.55584260892333e-07,1.19197634936275e-05
"Kif4",251.908373133999,-0.246749671734099,0.117264049857901,0.0039841649793223,0.0240878336106434
"Kif5b",3625.49286848574,0.154593981280012,0.0461461632792047,0.000270768168159217,0.00291204897206296
