IncLevel1	IncLevel2	IncLevelDifference
0.496,0.524,0.483,0.425	0.489,0.55,0.515,0.459	-0.021
0.573,0.441,0.441,0.472	0.379,0.356,0.395,0.636	0.04
0.516,0.513,0.42,0.647	0.532,0.448,0.349,0.453	0.079
0.489,0.483,0.641,0.553	0.545,0.462,0.488,0.582	0.022
0.441,0.551,0.637,0.519	0.514,0.448,0.519,0.524	0.036
0.991,0.997,1.0,0.994	0.996,1.0,0.984,0.996	0.002
0.57,0.492,0.453,0.496	0.451,0.431,0.426,0.441	0.066
0.82,0.746,0.737,0.786	0.785,0.75,0.744,0.796	0.003
0.685,0.752,0.74,0.714	0.793,0.857,0.792,0.767	-0.08
0.472,0.502,0.556,0.501	0.637,0.617,0.562,0.615	-0.1
0.873,0.898,0.886,0.873	0.921,0.938,0.911,0.898	-0.034
0.739,0.746,0.773,0.735	0.842,0.804,0.774,0.811	-0.059
0.764,0.787,0.766,0.732	0.823,0.855,0.779,0.78	-0.047
0.352,0.32,0.336,0.324	0.336,0.33,0.325,0.349	-0.002
0.144,0.113,0.133,0.149	0.098,0.077,0.12,0.131	0.028
0.615,0.186,0.705,0.705	0.762,0.347,0.571,0.889	-0.09
0.545,0.913,0.578,0.691	0.706,0.742,0.742,0.444	0.023
0.615,1.0,0.742,0.828	1.0,1.0,0.828,1.0	-0.161
0.397,0.346,0.342,0.35	0.38,0.315,0.336,0.319	0.021
0.968,0.943,0.916,0.921	0.913,0.971,0.894,0.918	0.013
0.974,0.954,0.914,0.896	0.898,0.983,0.876,0.916	0.016
0.455,0.492,0.544,0.539	0.53,0.465,0.526,0.487	0.006
0.392,0.604,0.489,0.414	0.586,0.468,0.476,0.526	-0.039
0.474,0.528,0.461,0.508	0.343,0.341,0.391,0.551	0.086
0.513,0.482,0.468,0.645	0.476,0.502,0.592,0.467	0.018
NA,0.0,0.553,NA	NA,NA,NA,0.0	0.277
0.469,0.399,0.551,0.406	0.396,0.431,0.434,0.431	0.033
0.507,0.453,0.551,0.424	0.432,0.484,0.48,0.437	0.026
0.017,0.0,0.02,0.031	0.012,0.0,0.061,0.087	-0.023
0.403,0.354,0.388,0.332	0.341,0.426,0.397,0.386	-0.018
0.357,0.241,0.0,0.0	0.0,0.471,0.0,0.471	-0.086
0.922,0.911,0.938,0.91	0.893,0.863,0.873,0.901	0.038
0.55,0.55,0.543,0.53	0.591,0.499,0.553,0.568	-0.009
0.321,0.334,0.208,0.344	0.283,0.244,0.238,0.244	0.049
0.539,0.471,0.581,0.562	0.459,0.545,0.518,0.508	0.031
0.114,0.133,0.172,0.136	0.088,0.097,0.234,0.284	-0.037
0.24,0.246,0.145,0.212	0.375,0.169,0.155,0.275	-0.033
0.469,0.341,0.341,0.391	0.617,0.309,0.367,0.399	-0.037
0.521,0.596,0.596,0.513	0.549,0.529,0.485,0.593	0.017
0.568,0.539,0.655,0.388	0.74,0.576,0.704,0.487	-0.089
0.462,0.514,0.496,0.0	0.0,NA,0.0,0.0	0.368
0.602,0.574,0.517,0.658	0.536,0.616,0.828,0.624	-0.063
0.0,0.026,0.0,0.0	0.0,0.04,0.0,0.0	-0.004
0.452,0.447,0.522,0.457	0.413,0.377,0.289,0.363	0.109
0.316,0.276,0.354,0.339	0.291,0.261,0.175,0.196	0.091
0.448,0.365,0.14,0.0	0.129,0.47,0.234,0.532	-0.103
0.569,0.49,0.321,0.422	0.455,0.522,0.406,0.624	-0.051
0.619,0.777,0.429,0.57	0.562,0.83,0.622,0.701	-0.08
0.374,0.388,0.39,0.468	0.378,0.395,0.402,0.379	0.017
0.054,0.0,0.0,0.02	0.0,0.0,0.0,0.016	0.014
0.507,0.594,0.561,0.495	0.544,0.601,0.648,0.618	-0.064
0.659,0.668,0.66,0.727	0.677,0.545,0.613,0.711	0.042
0.608,0.51,0.466,0.559	0.501,0.608,0.49,0.529	0.004
0.583,0.583,0.568,0.608	0.546,0.574,0.495,0.59	0.034
0.382,0.579,0.286,0.196	0.553,0.352,0.319,0.533	-0.079
0.4,0.524,0.565,0.453	0.512,0.446,0.522,0.535	-0.018
0.586,0.429,0.573,0.531	0.593,0.514,0.562,0.523	-0.018
0.332,0.281,0.359,0.395	0.32,0.301,0.28,0.368	0.024
0.479,0.479,0.509,0.479	0.482,0.477,0.488,0.487	0.003
0.617,0.652,0.595,0.572	0.595,0.581,0.576,0.589	0.024
0.587,0.521,0.553,0.595	0.529,0.512,0.525,0.549	0.035
0.421,0.392,0.406,0.424	0.407,0.411,0.369,0.443	0.003
0.403,0.277,0.21,0.392	0.134,0.091,0.163,0.134	0.19
0.431,0.271,0.252,0.374	0.13,0.098,0.183,0.146	0.193
0.704,0.874,0.876,0.818	0.897,0.85,0.87,0.927	-0.068
0.337,0.348,0.0,0.727	0.288,0.372,0.151,0.192	0.102
0.572,0.534,0.458,0.467	0.473,0.501,0.263,0.406	0.097
0.555,0.545,0.513,0.555	0.451,0.519,0.56,0.519	0.03
0.551,0.555,0.5,0.551	0.576,0.526,0.55,0.551	-0.011
0.944,0.921,0.967,0.923	0.961,0.983,0.928,0.936	-0.013
0.142,0.223,0.199,0.185	0.202,0.186,0.162,0.247	-0.012
0.0,0.0,0.0,0.0	0.0,0.053,0.0,0.0	-0.013
0.343,0.415,0.349,0.398	0.447,0.363,0.457,0.405	-0.042
0.573,0.56,0.505,0.516	0.335,0.534,0.502,0.599	0.046
0.546,0.684,0.639,0.63	0.514,0.636,0.648,0.567	0.033
0.545,0.525,0.56,0.575	0.545,0.563,0.567,0.537	-0.002
0.554,0.537,0.535,0.555	0.496,0.536,0.521,0.54	0.022
0.44,0.442,0.418,0.501	0.432,0.344,0.444,0.422	0.04
0.457,0.426,0.539,0.652	0.426,0.521,0.534,0.436	0.039
0.487,0.513,0.584,0.555	0.551,0.543,0.558,0.614	-0.032
0.567,0.556,0.588,0.579	0.535,0.541,0.537,0.546	0.033
1.0,1.0,1.0,0.949	1.0,1.0,NA,1.0	-0.013
1.0,0.255,0.31,0.182	1.0,0.213,0.259,0.318	-0.011
0.483,0.555,0.474,0.462	0.481,0.459,0.458,0.44	0.034
0.536,0.492,0.422,0.507	0.527,0.49,0.576,0.513	-0.037
0.543,0.436,0.529,0.584	0.5,0.421,0.53,0.453	0.047
0.412,0.42,0.411,0.424	0.425,0.374,0.323,0.37	0.044
0.136,0.232,0.14,0.107	0.129,0.112,0.134,0.173	0.017
0.478,0.498,0.533,0.549	0.55,0.451,0.436,0.44	0.045
0.194,0.296,0.238,0.197	0.225,0.181,0.22,0.229	0.018
0.413,0.372,0.387,0.415	0.296,0.444,0.338,0.372	0.034
0.77,0.817,0.741,0.731	0.948,0.667,0.694,0.656	0.023
0.552,0.54,0.45,0.698	0.404,0.485,0.468,0.488	0.099
0.315,0.334,0.391,0.318	0.382,0.28,0.398,0.382	-0.021
0.636,0.715,0.696,0.714	0.514,0.759,0.795,0.597	0.024
0.435,0.42,0.545,0.553	0.436,0.395,0.363,0.355	0.101
0.151,0.137,0.137,0.168	0.157,0.096,0.14,0.142	0.015
0.418,0.515,0.534,0.433	0.56,0.221,0.531,0.58	0.002
0.419,0.427,0.393,0.433	0.421,0.44,0.411,0.418	-0.005
0.153,0.197,0.134,0.156	0.174,0.162,0.167,0.171	-0.009
0.434,0.525,0.418,0.478	0.497,0.445,0.457,0.466	-0.003
0.349,0.35,0.345,0.288	0.327,0.34,0.327,0.337	0.0
0.556,0.578,0.512,0.514	0.517,0.523,0.544,0.525	0.013
0.136,0.11,0.029,0.064	0.082,0.058,0.106,0.049	0.011
0.0,0.0,0.0,0.112	0.056,0.0,0.0,0.0	0.014
0.131,0.0,0.0,0.26	0.182,0.0,0.157,0.105	-0.013
1.0,NA,NA,0.736	0.788,NA,1.0,1.0	-0.061
0.721,0.692,0.601,0.685	0.663,0.609,0.648,0.608	0.043
0.894,0.807,0.837,0.811	0.791,0.844,0.808,0.8	0.026
0.212,0.229,0.238,0.169	0.233,0.18,0.243,0.261	-0.017
0.63,0.471,0.392,0.589	0.438,0.621,0.632,0.471	-0.02
0.606,0.617,0.577,0.515	0.659,0.562,0.645,0.584	-0.034
0.627,0.629,0.554,0.663	0.688,0.653,0.705,0.616	-0.047
0.576,0.605,0.44,0.679	0.718,0.649,0.775,0.481	-0.081
0.546,0.535,0.535,0.524	0.457,0.43,0.502,0.592	0.04
0.453,0.47,0.454,0.457	0.388,0.342,0.45,0.449	0.051
0.134,0.13,0.122,0.185	0.172,0.18,0.17,0.101	-0.013
0.43,0.381,0.374,0.489	0.414,0.439,0.433,0.42	-0.008
0.757,0.628,0.524,0.738	1.0,0.306,0.595,0.869	-0.031
0.475,0.552,0.413,0.312	0.0,NA,0.514,0.319	0.16
0.64,0.562,0.626,0.601	0.622,0.558,0.563,0.622	0.016
0.0,0.042,0.044,0.04	0.043,0.072,0.037,0.079	-0.026
0.0,0.107,0.143,0.143	0.173,0.357,0.218,0.218	-0.143
0.0,0.178,0.0,0.0	0.0,0.0,0.135,0.0	0.011
NA,0.455,0.0,0.0	0.0,0.0,0.455,NA	0.0
0.558,0.61,0.712,0.6	0.635,0.57,0.665,0.698	-0.022
0.753,0.745,0.793,0.77	0.781,0.682,0.805,0.842	-0.012
0.835,0.732,0.785,0.8	0.824,0.877,0.879,0.766	-0.048
1.0,0.794,0.623,0.809	0.817,0.862,0.842,1.0	-0.074
0.66,0.784,0.635,0.53	0.598,0.638,0.62,0.688	0.016
0.494,0.55,0.577,0.525	0.586,0.597,0.578,0.549	-0.041
0.501,0.461,0.46,0.43	0.418,0.444,0.492,0.418	0.02
0.395,0.4,0.411,0.435	0.416,0.501,0.489,0.426	-0.048
0.027,0.031,0.093,0.127	0.063,0.034,0.044,0.043	0.024
0.498,0.615,0.461,0.601	0.569,0.474,0.391,0.399	0.085
0.01,0.0,0.011,0.004	0.0,0.012,0.011,0.008	-0.002
0.009,0.0,0.006,0.006	0.005,0.005,0.0,0.011	0.0
0.0,0.0,0.004,0.005	0.003,0.005,0.007,0.005	-0.003
0.351,0.333,0.273,0.384	0.33,0.359,0.332,0.372	-0.013
0.351,0.336,0.272,0.383	0.329,0.359,0.332,0.374	-0.013
0.307,0.319,0.25,0.343	0.252,0.341,0.27,0.334	0.006
0.501,0.487,0.546,0.528	0.574,0.493,0.539,0.501	-0.011
0.004,0.011,0.005,0.023	0.004,0.008,0.007,0.0	0.006
0.207,0.647,0.478,0.647	0.234,0.379,0.268,0.0	0.274
0.984,0.993,0.993,0.985	0.985,0.983,0.974,0.992	0.005
0.431,0.464,0.455,0.47	0.458,0.416,0.425,0.425	0.024
0.023,0.013,0.006,0.006	0.021,0.005,0.012,0.0	0.002
0.36,0.278,0.37,0.393	0.391,0.31,0.356,0.333	0.003
0.365,0.41,0.406,0.296	0.367,0.383,0.397,0.386	-0.014
0.609,0.606,0.671,0.565	0.556,0.603,0.664,0.576	0.013
0.661,0.663,0.146,0.399	0.254,0.141,0.749,0.595	0.032
0.604,0.434,0.062,0.42	0.21,0.162,0.483,0.301	0.091
0.705,0.546,0.207,0.327	0.676,0.335,0.719,0.553	-0.124
0.543,0.669,0.575,0.491	0.53,0.664,0.493,0.494	0.024
0.567,0.663,0.582,0.588	0.478,0.632,0.519,0.472	0.075
0.019,0.0,0.0,0.0	0.017,0.0,0.017,0.037	-0.013
0.985,1.0,1.0,1.0	0.981,1.0,0.984,0.959	0.015
0.466,0.558,0.392,0.587	0.46,0.461,0.456,0.434	0.048
NA,NA,NA,0.0	NA,0.0,1.0,NA	-0.5
0.047,0.124,0.063,0.014	0.037,0.078,0.051,0.069	0.003
0.115,0.144,0.149,0.146	0.033,0.105,0.107,0.0	0.077
0.435,0.392,0.373,0.43	0.414,0.407,0.418,0.435	-0.011
0.574,0.555,0.59,0.542	0.466,0.574,0.505,0.524	0.048
0.366,0.386,0.436,0.387	0.482,0.413,0.396,0.313	-0.007
0.443,NA,NA,0.0	0.0,1.0,0.0,NA	-0.112
0.754,0.728,0.774,0.683	0.68,0.669,0.743,0.66	0.047
0.069,0.338,0.195,0.11	0.144,0.168,0.148,0.157	0.024
0.216,0.632,0.44,0.148	0.4,0.343,0.407,0.4	-0.029
0.093,0.398,0.246,0.156	0.179,0.207,0.183,0.195	0.032
0.278,0.69,0.514,0.206	0.464,0.404,0.471,0.464	-0.029
0.095,0.403,0.249,0.159	0.182,0.211,0.187,0.198	0.032
0.282,0.694,0.519,0.209	0.469,0.409,0.476,0.469	-0.03
0.461,0.454,0.466,0.451	0.5,0.428,0.564,0.537	-0.049
0.364,0.324,0.333,0.332	0.32,0.387,0.362,0.317	-0.008
0.165,0.142,0.169,0.147	0.173,0.161,0.145,0.162	-0.005
0.186,0.314,1.0,0.186	1.0,0.407,0.407,0.433	-0.14
0.137,0.16,1.0,0.074	0.323,0.152,0.323,0.705	-0.033
0.317,0.582,0.635,0.258	0.676,1.0,0.676,0.537	-0.274
0.366,0.351,0.337,0.398	0.332,0.308,0.341,0.316	0.039
0.084,0.115,0.084,0.133	0.234,0.101,0.101,0.046	-0.017
0.701,0.782,0.697,0.813	0.844,0.731,0.756,0.668	-0.001
0.431,0.46,0.453,0.455	0.448,0.489,0.447,0.457	-0.011
1.0,0.839,0.86,0.86	0.895,1.0,0.791,1.0	-0.032
1.0,0.845,0.609,0.757	0.862,1.0,0.811,1.0	-0.116
0.424,0.442,0.462,0.411	0.415,0.534,0.537,0.539	-0.072
0.013,0.017,0.005,0.016	0.005,0.008,0.005,0.006	0.007
0.021,0.023,0.003,0.022	0.018,0.006,0.014,0.019	0.003
0.002,0.0,0.0,0.002	0.0,0.0,0.0,0.002	0.001
0.575,0.524,0.504,0.503	0.531,0.568,0.447,0.515	0.011
0.505,0.45,0.472,0.506	0.447,0.45,0.503,0.438	0.024
0.443,0.543,0.451,0.461	0.422,0.458,0.434,0.47	0.029
0.502,0.511,0.541,0.532	0.57,0.639,0.519,0.469	-0.028
0.411,0.389,0.391,0.365	0.326,0.363,0.365,0.333	0.042
0.54,0.554,0.512,0.536	0.491,0.455,0.502,0.462	0.058
0.563,0.519,0.516,0.562	0.51,0.516,0.575,0.512	0.012
0.434,0.511,0.665,0.547	0.607,0.575,0.55,0.839	-0.103
0.473,0.529,0.611,0.562	0.624,0.527,0.564,0.805	-0.086
0.458,0.522,0.502,0.566	0.412,0.384,0.43,0.389	0.108
0.114,0.091,0.0,0.085	0.021,0.026,0.024,0.057	0.041
0.42,0.344,0.351,0.424	0.212,0.394,0.37,0.482	0.02
0.444,0.327,0.294,0.274	0.265,0.409,0.255,0.167	0.061
0.604,0.566,0.638,0.566	0.606,0.731,0.72,0.7	-0.096
0.0,0.567,0.258,0.292	0.249,0.104,0.264,0.507	-0.002
0.405,0.375,0.399,0.432	0.293,0.45,0.331,0.284	0.063
0.291,0.404,0.376,0.369	0.445,0.335,0.251,0.323	0.022
0.03,0.06,0.046,0.021	0.091,0.0,0.0,0.022	0.011
0.41,0.396,0.383,0.468	0.533,0.372,0.387,0.523	-0.039
0.399,0.423,0.351,0.468	0.527,0.327,0.343,0.518	-0.019
1.0,1.0,0.976,0.968	1.0,0.905,1.0,1.0	0.01
0.384,0.297,0.538,0.498	0.438,0.419,0.427,0.369	0.016
0.761,0.879,0.82,0.494	0.659,0.577,0.556,0.909	0.063
0.513,0.469,0.298,0.48	0.511,0.415,0.319,0.575	-0.015
0.157,0.141,0.038,0.145	0.129,0.06,0.065,0.195	0.008
0.249,0.108,0.085,0.486	0.351,0.342,0.272,0.119	-0.039
0.467,0.512,0.392,0.568	0.366,0.602,0.5,0.475	-0.001
0.465,0.455,0.449,0.554	0.441,0.422,0.437,0.425	0.049
0.491,0.488,0.435,0.444	0.661,0.508,0.404,0.444	-0.04
0.702,1.0,0.0,1.0	1.0,0.0,1.0,NA	0.009
0.583,1.0,0.412,1.0	1.0,0.0,1.0,1.0	-0.001
0.548,0.44,0.431,0.574	0.764,0.632,0.52,0.431	-0.089
0.538,0.491,0.493,0.568	0.508,0.463,0.518,0.514	0.022
0.409,0.392,0.409,0.45	0.487,0.372,0.36,0.409	0.008
0.955,0.946,0.965,0.967	0.96,0.968,0.944,0.963	-0.001
0.475,0.456,0.497,0.506	0.487,0.533,0.438,0.456	0.005
0.339,0.137,0.2,0.384	0.185,0.045,0.157,0.234	0.11
0.123,0.038,0.0,0.155	0.0,0.0,0.042,0.234	0.01
0.157,0.073,0.073,0.109	0.102,0.042,0.085,0.109	0.019
0.0,0.0,0.0,0.024	0.0,0.0,0.0,0.0	0.006
0.0,0.0,0.0,0.0	0.0,0.0,0.04,0.0	-0.01
0.927,0.946,0.827,0.864	0.881,0.838,0.869,0.761	0.054
0.564,0.722,0.85,0.623	0.6,0.765,0.63,0.545	0.055
0.119,0.178,0.118,0.218	0.287,0.032,0.331,0.233	-0.062
0.518,0.514,0.497,0.53	0.517,0.492,0.506,0.487	0.014
0.561,0.496,0.528,0.583	0.503,0.531,0.55,0.474	0.028
0.493,0.471,0.495,0.476	0.509,0.541,0.449,0.488	-0.013
0.464,0.457,0.484,0.425	0.441,0.48,0.451,0.414	0.011
0.531,0.535,0.529,0.573	0.508,0.512,0.508,0.547	0.023
0.431,0.446,0.415,0.49	0.444,0.486,0.436,0.422	-0.001
0.422,0.755,0.36,0.538	0.514,0.313,0.422,0.552	0.069
0.465,0.585,0.48,0.731	0.509,0.638,0.647,0.71	-0.061
0.516,0.538,0.411,0.413	0.462,0.441,0.629,0.576	-0.057
0.646,0.582,0.512,0.47	0.389,0.46,0.507,0.422	0.108
0.0,0.0,0.0,0.0	0.0,0.03,0.0,0.0	-0.007
0.486,0.522,0.558,0.645	0.524,0.536,0.577,0.6	-0.006
0.519,0.552,0.509,0.499	0.485,0.475,0.474,0.507	0.035
0.522,0.529,0.482,0.535	0.567,0.573,0.533,0.514	-0.03
0.159,0.142,0.218,0.194	0.19,0.204,0.235,0.195	-0.028
0.455,0.397,0.361,0.37	0.343,0.361,0.446,0.406	0.007
0.441,0.419,0.443,0.489	0.45,0.39,0.448,0.445	0.015
0.258,0.389,0.558,0.309	0.436,0.553,0.577,0.512	-0.141
0.828,0.91,0.905,0.816	0.904,0.837,0.834,0.832	0.013
0.019,0.023,0.037,0.029	0.015,0.03,0.033,0.017	0.003
0.572,0.563,0.601,0.586	0.598,0.602,0.526,0.564	0.008
0.569,0.549,0.524,0.462	0.54,0.501,0.471,0.551	0.01
0.464,0.272,0.284,0.183	0.355,0.216,0.176,0.161	0.074
0.4,0.523,0.536,0.547	0.391,0.363,0.76,0.478	0.004
0.0,0.111,0.039,0.031	0.075,0.065,0.098,0.188	-0.061
0.122,0.149,0.13,0.101	0.117,0.197,0.173,0.142	-0.032
0.308,0.317,0.358,0.4	0.365,0.417,0.378,0.438	-0.054
0.039,0.042,0.037,0.048	0.032,0.018,0.029,0.031	0.014
0.532,0.508,0.57,0.551	0.481,0.508,0.531,0.538	0.026
0.462,0.467,0.503,0.532	0.501,0.515,0.522,0.454	-0.007
0.618,0.59,0.523,0.551	0.599,0.563,0.609,0.585	-0.018
0.057,0.194,0.278,0.205	0.213,0.245,0.288,0.355	-0.092
0.266,0.358,0.401,0.401	0.334,0.401,0.334,0.428	-0.018
0.026,0.242,0.299,0.154	0.176,0.309,0.219,0.345	-0.082
0.005,0.014,0.018,0.013	0.016,0.022,0.024,0.033	-0.011
0.028,0.031,0.032,0.033	0.03,0.045,0.03,0.044	-0.006
0.002,0.018,0.02,0.009	0.013,0.03,0.017,0.031	-0.011
1.0,0.752,1.0,1.0	0.752,1.0,1.0,1.0	0.0
0.058,0.13,0.0,0.0	0.119,0.0,0.0,0.0	0.017
0.0,0.213,0.0,0.0	0.14,0.14,0.0,0.0	-0.017
1.0,0.923,0.929,0.957	0.979,0.976,0.906,0.894	0.013
0.551,0.571,0.57,0.614	0.571,0.574,0.592,0.581	-0.003
0.743,0.794,0.797,0.953	0.862,0.893,0.812,0.871	-0.038
0.03,0.0,0.033,0.0	0.0,0.031,0.0,0.031	0.0
0.034,0.0,0.0,0.0	0.055,0.036,0.0,0.0	-0.014
0.897,0.888,0.902,0.985	0.945,0.965,0.932,0.948	-0.029
0.559,0.471,0.526,0.619	0.631,0.605,0.423,0.428	0.022
0.805,0.53,0.532,0.515	0.577,0.455,0.579,0.687	0.021
0.819,0.552,0.562,0.537	0.61,0.494,0.601,0.706	0.015
0.0,0.029,0.049,0.1	0.087,0.077,0.0,0.0	0.004
0.757,0.417,0.548,0.675	0.646,0.656,0.534,0.663	-0.025
0.43,0.388,0.516,0.662	0.573,0.696,0.455,0.473	-0.05
0.408,0.368,0.486,0.642	0.539,0.661,0.433,0.451	-0.045
1.0,0.959,0.959,0.949	0.95,0.958,1.0,1.0	-0.01
0.651,0.565,0.748,0.642	0.645,0.716,0.543,0.628	0.018
0.715,0.743,0.885,0.822	0.435,0.717,0.278,0.507	0.307
0.557,0.529,0.525,0.546	0.467,0.596,0.447,0.538	0.027
0.428,0.467,0.421,0.461	0.416,0.407,0.423,0.422	0.027
0.681,0.813,0.85,0.739	0.645,0.683,0.588,0.645	0.13
0.01,0.0,0.0,0.01	0.0,0.018,0.0,0.0	0.001
0.014,0.0,0.0,0.018	0.0,0.025,0.0,0.0	0.002
0.0,0.0,0.0,0.012	0.0,0.0,0.0,0.0	0.003
0.0,0.0,0.0,0.02	0.0,0.0,0.0,0.0	0.005
0.507,0.542,0.44,0.566	0.42,0.416,0.472,0.577	0.042
0.478,0.542,0.498,0.544	0.599,0.564,0.505,0.466	-0.018
0.465,0.446,0.468,0.427	0.366,0.38,0.444,0.414	0.051
0.802,0.719,0.829,0.736	0.753,0.722,0.761,0.765	0.021
0.572,0.486,0.68,0.516	0.541,0.533,0.506,0.469	0.051
0.214,0.256,0.228,0.2	0.319,0.211,0.17,0.191	0.002
0.125,0.074,0.039,0.171	0.102,0.079,0.051,0.098	0.02
0.185,0.181,0.247,0.215	0.151,0.222,0.211,0.169	0.019
0.13,0.126,0.468,0.158	0.0,0.291,0.088,0.088	0.104
0.437,0.447,0.431,0.417	0.451,0.474,0.499,0.433	-0.031
0.466,0.48,0.423,0.437	0.425,0.429,0.428,0.42	0.026
0.461,0.476,0.423,0.433	0.422,0.425,0.421,0.418	0.027
NA,NA,1.0,NA	1.0,NA,0.782,NA	0.109
0.502,0.551,0.53,0.519	0.49,0.455,0.501,0.447	0.052
0.27,0.384,0.354,0.334	0.204,0.436,0.37,0.342	-0.003
0.481,0.433,0.423,0.415	0.451,0.447,0.463,0.435	-0.011
0.0,0.394,0.134,0.289	0.0,0.0,0.0,0.0	0.204
0.0,0.073,0.036,0.05	0.0,0.0,0.0,0.0	0.04
0.0,NA,0.555,0.384	0.51,1.0,0.789,0.384	-0.358
0.445,0.441,0.481,0.415	0.399,0.427,0.387,0.417	0.038
0.0,0.0,0.221,0.087	NA,0.0,0.0,0.221	0.003
0.484,0.452,0.493,0.484	0.483,0.487,0.493,0.485	-0.009
0.466,0.459,0.436,0.463	0.469,0.417,0.42,0.501	0.004
0.085,0.037,0.051,0.018	0.0,0.019,0.0,0.076	0.024
0.011,0.012,0.0,0.017	0.006,0.012,0.007,0.032	-0.004
0.281,0.143,0.231,0.154	0.15,0.13,0.071,0.188	0.068
0.839,0.776,0.723,0.465	1.0,0.537,1.0,1.0	-0.183
0.874,1.0,0.776,1.0	1.0,1.0,1.0,1.0	-0.087
0.571,1.0,0.571,1.0	NA,1.0,NA,NA	-0.215
0.556,0.535,0.736,0.535	0.418,0.768,0.567,0.668	-0.015
0.912,0.915,1.0,1.0	0.864,1.0,0.792,0.96	0.053
0.249,0.265,0.213,0.213	0.256,0.192,0.221,0.196	0.019
0.49,0.508,0.508,0.5	0.522,0.504,0.503,0.519	-0.01
0.0,NA,NA,NA	NA,NA,1.0,NA	-1.0
0.0,NA,NA,NA	NA,NA,1.0,0.0	-0.5
0.0,1.0,NA,NA	NA,NA,NA,0.667	-0.167
NA,1.0,NA,NA	NA,NA,0.0,1.0	0.5
0.231,0.273,0.562,0.182	0.312,0.5,0.5,0.28	-0.086
0.422,0.369,0.304,0.8	0.477,0.455,0.575,0.291	0.024
0.78,0.85,0.896,0.811	0.826,0.862,0.896,0.855	-0.026
0.211,0.188,0.321,0.26	0.201,0.244,0.296,0.178	0.015
0.495,0.412,0.519,0.515	0.467,0.492,0.362,0.484	0.034
1.0,1.0,1.0,0.961	0.953,0.953,0.899,0.954	0.051
0.607,0.605,0.611,0.652	0.638,0.561,0.555,0.633	0.022
0.938,0.896,0.906,0.902	0.893,0.906,0.904,0.875	0.016
0.76,0.756,0.86,0.839	0.805,0.801,0.849,0.721	0.01
0.282,0.301,0.259,0.248	0.238,0.233,0.23,0.296	0.023
0.504,0.501,0.349,0.436	0.446,0.512,0.421,0.378	0.008
0.597,0.69,0.653,0.572	0.548,0.57,0.653,0.716	0.006
0.53,0.499,0.528,0.521	0.609,0.583,0.505,0.676	-0.074
0.333,0.335,0.54,0.535	0.379,0.428,0.43,0.406	0.025
0.0,0.063,0.0,0.0	0.113,0.152,0.0,0.0	-0.051
0.476,0.378,0.486,0.52	0.437,0.623,0.624,0.249	-0.018
0.284,0.069,0.192,0.443	0.152,0.082,0.434,0.189	0.033
0.148,0.069,0.039,0.0	0.05,0.0,0.429,0.082	-0.076
0.412,0.528,0.303,0.437	0.441,0.201,0.446,0.161	0.108
0.0,0.074,0.0,0.141	0.053,0.0,0.0,0.0	0.04
0.801,0.938,0.915,1.0	0.938,1.0,0.517,0.682	0.129
0.504,0.466,0.517,0.517	0.588,0.369,0.472,0.349	0.057
0.471,0.269,0.35,0.321	0.486,0.362,0.503,0.447	-0.097
0.097,0.0,0.106,0.082	0.263,0.0,0.349,0.0	-0.082
0.892,1.0,0.819,0.841	0.725,1.0,0.654,1.0	0.043
0.626,0.557,0.287,0.255	0.584,0.43,0.586,0.502	-0.094
0.444,0.434,0.406,0.419	0.436,0.422,0.437,0.436	-0.007
0.619,0.563,0.58,0.525	0.521,0.56,0.496,0.488	0.055
0.262,0.269,0.26,0.248	0.253,0.33,0.248,0.159	0.012
0.768,0.455,0.531,0.304	0.253,0.66,0.599,0.572	-0.007
0.601,0.561,0.588,0.667	0.745,0.528,0.495,0.624	0.006
0.51,0.617,0.516,0.525	0.537,0.629,0.597,0.619	-0.053
0.757,0.152,0.241,0.412	0.368,0.875,0.206,0.5	-0.097
1.0,1.0,1.0,0.975	0.967,1.0,1.0,1.0	0.002
0.487,0.482,0.506,0.482	0.495,0.456,0.43,0.501	0.019
0.412,0.436,0.51,0.39	0.329,0.323,0.471,0.396	0.057
0.462,0.54,0.598,0.446	0.499,0.376,0.543,0.462	0.042
0.606,0.418,0.406,0.631	0.506,0.454,0.52,0.48	0.025
0.575,0.574,0.549,0.56	0.62,0.577,0.49,0.562	0.002
0.117,0.056,0.175,0.097	0.156,0.1,0.217,0.173	-0.05
0.098,0.04,0.113,0.102	0.131,0.038,0.212,0.168	-0.049
0.04,0.034,0.056,0.016	0.018,0.019,0.0,0.03	0.02
0.198,0.205,0.123,0.234	0.237,0.153,0.147,0.214	0.002
0.537,0.466,0.142,0.323	0.289,0.387,0.37,0.299	0.031
0.609,0.575,0.56,0.584	0.544,0.544,0.564,0.489	0.047
0.0,0.279,0.0,0.0	0.0,0.0,0.289,0.0	-0.002
0.0,0.448,0.0,0.0	0.0,0.0,0.183,0.0	0.066
0.0,1.0,0.0,0.0	0.0,0.0,0.647,NA	0.034
0.811,1.0,0.632,0.601	0.659,0.632,0.891,1.0	-0.034
0.682,0.462,0.301,0.72	0.72,0.534,0.795,1.0	-0.221
0.502,0.537,0.598,0.561	0.524,0.574,0.518,0.585	-0.001
0.526,0.594,0.584,0.522	0.521,0.617,0.526,0.607	-0.011
0.475,0.485,0.33,0.418	0.387,0.364,0.361,0.393	0.051
